x,y,r1r2 ZNCC,r2_x,r2_y,ref_x,ref_y,ref_z
685,660,0.99796712,607.4736328,592.7052612,-29.96636391,-15.55504513,650.9004517
690,660,0.99846494,612.8846436,592.7944946,-29.65786362,-15.55440903,650.8251953
695,660,0.99849218,618.3068237,592.9545288,-29.34930611,-15.55164337,650.7479858
700,660,0.99836987,623.7532349,593.0874634,-29.04060173,-15.54958057,650.6669922
705,660,0.99835443,629.1953125,593.216919,-28.73204994,-15.54762554,650.5862427
710,660,0.99803662,634.612915,593.3356323,-28.42371368,-15.54606438,650.5087891
715,660,0.99781471,640.0441895,593.4746094,-28.11532593,-15.54385376,650.4291382
720,660,0.99769145,645.4191895,593.6140747,-27.80737114,-15.54180717,650.357544
725,660,0.99763346,650.7801514,593.729187,-27.49958611,-15.54052448,650.2877197
730,660,0.99762994,656.2047119,593.8710938,-27.19137001,-15.53822994,650.208313
735,660,0.99762416,661.6472168,594.0193481,-26.88315773,-15.53566551,650.1256714
740,660,0.99747926,667.0755615,594.1192017,-26.57514954,-15.53456593,650.0448608
745,660,0.9970665,672.4596558,594.2640991,-26.26741219,-15.53229046,649.970398
750,660,0.99688876,677.7980347,594.3817139,-25.96000671,-15.53097343,649.9025879
755,660,0.99626976,683.1724854,594.505127,-25.65248299,-15.52934837,649.8290405
760,660,0.99616331,688.5854492,594.6079102,-25.34477806,-15.52818203,649.7492676
765,660,0.99701339,694.0129395,594.7999878,-25.03699875,-15.52432919,649.6672363
770,660,0.99759299,699.4335938,594.8937378,-24.72933578,-15.52338982,649.5859375
775,660,0.99786359,704.8056641,594.9885864,-24.42206001,-15.52258587,649.5115967
780,660,0.9979136,710.2437134,595.0841675,-24.11446381,-15.52151394,649.427002
785,660,0.99783957,715.5910034,595.3073731,-23.80736732,-15.51698971,649.355835
790,660,0.99767226,720.9622803,595.4060059,-23.50028229,-15.51603889,649.2805786
795,660,0.9976992,726.366272,595.5280762,-23.19304085,-15.51428699,649.2003174
800,660,0.99776465,731.7025757,595.6723023,-22.8862114,-15.51209831,649.1298218
805,660,0.99719018,737.0123291,595.8411865,-22.57956123,-15.50927734,649.0630493
810,660,0.99742711,742.3919678,596.0037231,-22.27261925,-15.5063858,648.9855347
815,660,0.99808216,747.8083496,596.1210938,-21.96555519,-15.50468636,648.9022217
820,660,0.99788117,753.1928101,596.2174683,-21.65875816,-15.50370502,648.8231812
825,660,0.99775577,758.5505981,596.3393555,-21.35216522,-15.50206375,648.7479858
830,660,0.99724519,763.8822022,596.4347534,-21.04571533,-15.50128937,648.6765747
835,660,0.99765569,769.2337036,596.5661621,-20.73922539,-15.49937248,648.6017456
840,660,0.9979533,774.6028442,596.701416,-20.43274307,-15.49726963,648.5239868
845,660,0.99818134,779.9298096,596.8171387,-20.12646675,-15.4958868,648.4523926
850,660,0.99808586,785.3200684,596.8867188,-19.82003403,-15.4956274,648.3709106
855,660,0.99738812,790.592041,597.0159302,-19.51417732,-15.49401665,648.3067627
860,660,0.99710834,796.0344238,597.2841797,-19.20750237,-15.48768806,648.2167969
865,660,0.99698961,801.3451538,597.4058838,-18.90157509,-15.48616028,648.1464844
870,660,0.99782282,806.730896,597.4788818,-18.59539223,-15.48577499,648.0645142
875,660,0.99805021,812.0481567,597.6151733,-18.28954697,-15.48376942,647.9926148
880,660,0.99769497,817.3731079,597.7791138,-17.9836998,-15.48090267,647.9191895
885,660,0.99794436,822.7498779,597.8914185,-17.67777443,-15.47937012,647.8374634
890,660,0.99738955,828.0540772,597.9904785,-17.37216759,-15.47848415,647.7667847
895,660,0.99724728,833.3478394,598.1294556,-17.066679,-15.47644138,647.6971436
900,660,0.99718308,838.6864014,598.2852783,-16.76100349,-15.47373295,647.6206055
905,660,0.99694133,844.0819702,598.4060669,-16.45524216,-15.47184753,647.5349731
910,660,0.99764633,849.4366455,598.5352173,-16.14972496,-15.46985626,647.4552612
915,660,0.9974454,854.7619629,598.664856,-15.84430599,-15.46794415,647.3798828
920,660,0.99795783,860.0719605,598.7397461,-15.53908634,-15.46769333,647.3062744
925,660,0.99762738,865.3717651,598.8416748,-15.23393536,-15.46667576,647.2341919
930,660,0.99725968,870.6802368,598.9883423,-14.92883968,-15.46428871,647.1602173
935,660,0.99781156,876.0895386,599.0646973,-14.62344742,-15.46362305,647.0708618
940,660,0.99777108,881.3190308,599.2822266,-14.31866074,-15.45940781,647.0084229
945,660,0.99734294,886.6444092,599.3872681,-14.0136261,-15.45817757,646.9313355
950,660,0.99771619,892.0065918,599.5007324,-13.70861912,-15.45654202,646.8480225
955,660,0.99650848,897.2039185,599.6169434,-13.40416527,-15.45541954,646.7896118
960,660,0.99566931,902.5734863,599.8487549,-13.09917259,-15.450243,646.7047119
965,660,0.99574345,907.7476196,599.9552612,-12.79488087,-15.44947243,646.649353
970,660,0.99595302,913.0336914,600.0081787,-12.49037838,-15.44987297,646.5764771
975,660,0.99665856,918.4094238,600.090332,-12.18564892,-15.44908142,646.4898682
980,660,0.996521,923.7507935,600.2885742,-11.88103485,-15.44496632,646.4080811
985,660,0.99695903,928.994751,600.4945679,-11.57671833,-15.4409647,646.3409424
990,660,0.99790817,934.2589722,600.6099854,-11.27248573,-15.43955803,646.2702637
995,660,0.99795502,939.5973511,600.7042236,-10.96814919,-15.43850994,646.1882324
1000,660,0.99799389,944.9291382,600.7623901,-10.66391659,-15.43854046,646.1067505
1005,660,0.9979915,950.1808472,600.9191895,-10.35988522,-15.4359293,646.0371094
1010,660,0.99776453,955.4901733,601.0842285,-10.05572987,-15.4328661,645.9585571
1015,660,0.99697906,960.7745972,601.1881714,-9.75181293,-15.43168354,645.8834229
1020,660,0.98900366,966.3045044,601.2124023,-9.44741631,-15.43198013,645.7709351
1025,660,0.99149299,971.3969727,601.4819946,-9.1439085,-15.42656708,645.7244263
1030,660,0.99673223,976.7095947,601.6358643,-8.84007072,-15.4237833,645.644165
1035,660,0.99649155,981.8280029,601.701355,-8.53671169,-15.42429924,645.5931397
1040,660,0.99388075,987.1539307,601.8319702,-8.23302746,-15.4221344,645.5100708
1045,660,0.9925102,992.4378052,601.8251343,-7.92955351,-15.42418194,645.4332886
1050,660,0.99227089,997.5024414,601.7714233,-7.62651443,-15.42840099,645.3895264
1055,660,0.99197954,1002.663208,601.6838379,-7.32337379,-15.43326283,645.3307495
1060,660,0.98337376,1008.736877,602.1027222,-7.01852703,-15.41987324,645.1341553
1065,660,0.98869413,1013.655457,602.5569458,-6.71564388,-15.40953636,645.1113892
1070,660,0.98868728,1018.956665,602.5668335,-6.41249371,-15.41098595,645.0304565
1075,660,0.99261951,1023.636597,602.9256592,-6.11005068,-15.40431118,645.043396
1080,660,0.98984528,1029.270996,602.7889404,-5.80666065,-15.40889645,644.911499
1085,660,0.99008447,1034.499146,602.9328613,-5.5036664,-15.40661812,644.8410034
1090,660,0.99161661,1039.598633,602.8483276,-5.20104074,-15.41155434,644.7896729
1095,660,0.99065709,1045.127563,603.0108032,-4.89787579,-15.40762997,644.6729126
1100,660,0.99431884,1050.467529,603.3945313,-4.59480667,-15.39781952,644.5847168
1105,660,0.99402648,1055.772583,603.5030518,-4.29206228,-15.39628029,644.5015869
1110,660,0.99387407,1060.944824,603.421936,-3.98966312,-15.40081882,644.4376831
1115,660,0.99268961,1066.405762,603.4196777,-3.68701267,-15.40198898,644.3303223
1120,660,0.96072739,1071.433105,603.3140259,-3.38486028,-15.40775967,644.2879028
1125,660,0.98851639,1076.80896,603.8415527,-3.08204722,-15.39352036,644.1931152
1130,660,0.9891668,1082.235474,604.1973877,-2.77947855,-15.38416767,644.0900269
1135,660,0.98862547,1087.26709,604.0246582,-2.4775455,-15.39187813,644.0460205
1140,660,0.99717593,1092.377075,604.3602295,-2.17527866,-15.38424206,643.9902344
1145,660,0.99693608,1097.525391,604.5524902,-1.8731122,-15.38070774,643.9284058
1150,660,0.99778032,1102.838257,604.5936279,-1.57104921,-15.38106823,643.8414917
1155,660,0.99732488,1108.129395,604.7161255,-1.26907468,-15.37906361,643.7570801
1160,660,0.99725401,1113.323975,604.784668,-0.96722156,-15.3790102,643.6873779
1165,660,0.99737418,1118.603271,604.9049072,-0.66529638,-15.37711716,643.6047974
1170,660,0.99682975,1123.796265,605.0602417,-0.36351985,-15.37447739,643.534668
1175,660,0.99725997,1129.025391,605.2017822,-0.06181625,-15.37210083,643.4587402
1180,660,0.99725395,1134.249634,605.3287354,0.23984055,-15.37017536,643.3834229
1185,660,0.99756145,1139.442505,605.4059448,0.54139006,-15.36983013,643.3126221
1190,660,0.99830037,1144.713257,605.5111084,0.84287632,-15.36836815,643.2297974
1195,660,0.99816537,1149.91626,605.6507568,1.1443063,-15.36611462,643.1567993
1200,660,0.99822241,1155.092163,605.7739868,1.44570541,-15.36443615,643.0876465
1205,660,0.99811596,1160.270752,605.9067993,1.7470057,-15.3624506,643.0177002
1210,660,0.9981482,1165.445435,606.0811768,2.04828429,-15.35924244,642.9482422
1215,660,0.99817926,1170.686157,606.1574097,2.34938025,-15.35870075,642.8684082
1220,660,0.99805403,1175.889648,606.2196655,2.6504364,-15.35870457,642.7940674
1225,660,0.99810886,1181.105469,606.3638306,2.95144606,-15.3562212,642.7174072
1230,660,0.99793452,1186.302856,606.4830933,3.25238991,-15.3545351,642.6433106
1235,660,0.99807572,1191.48584,606.5708618,3.55324268,-15.35381889,642.5710449
1240,660,0.99799502,1196.64856,606.7962036,3.85417557,-15.34909439,642.50177
1245,660,0.99817538,1201.775024,606.9348145,4.15498877,-15.34706116,642.4376221
1250,660,0.99824113,1206.955566,607.0387573,4.45562935,-15.3458519,642.3647461
1255,660,0.99807245,1212.2146,607.1276245,4.75614309,-15.34480476,642.2800293
1260,660,0.9975915,1217.343384,607.3114014,5.05677843,-15.34139252,642.2145996
1265,660,0.99673742,1222.487061,607.440918,5.35731554,-15.33953857,642.1468506
1270,660,0.99727893,1227.706909,607.520813,5.65765619,-15.33887577,642.0671997
1275,660,0.99739909,1232.811523,607.6599121,5.95806789,-15.33685017,642.0044556
1280,660,0.99778289,1237.984863,607.7694702,6.25836039,-15.33545208,641.9312744
1285,660,0.99770683,1243.180054,607.8634033,6.55846167,-15.33443069,641.8543701
1290,660,0.99754959,1248.365479,608.0221558,6.85862541,-15.33151817,641.7789917
1295,660,0.99762434,1253.527466,608.2067261,7.15870428,-15.32790375,641.7064819
1300,660,0.99763966,1258.755371,608.2338257,7.45856285,-15.3287344,641.6240234
1305,660,0.99795884,1263.935059,608.3544312,7.75842714,-15.32693958,641.5482788
1310,660,0.99781024,1269.054688,608.4902954,8.05837345,-15.32490921,641.4816895
1315,660,0.99746329,1274.248413,608.5713501,8.35806561,-15.32423115,641.4034424
1320,660,0.99764687,1279.32373,608.7706909,8.65799427,-15.32044697,641.3428955
1325,660,0.99812698,1284.52417,608.9088135,8.95757484,-15.31803131,641.2631226
1330,660,0.99078029,1289.055054,609.0413208,9.25852966,-15.31816292,641.2842407
1335,660,0.98774248,1295.499878,609.2487793,9.55521679,-15.30923176,641.0159302
1340,660,0.98618907,1304.109375,609.4627686,9.84659576,-15.29240227,640.4204712
1345,660,0.99046928,1312.297607,609.5374756,10.13842869,-15.28122997,639.8893433
1350,660,0.99560136,1320.192017,609.6757813,10.43049717,-15.26920605,639.402771
1355,660,0.99615115,1328.331787,609.7675781,10.72143745,-15.25769806,638.8792725
1360,660,0.99565142,1336.284546,609.8817749,11.01239777,-15.24619579,638.3842773
1365,660,0.99547523,1344.220825,610.1040649,11.30300617,-15.23154831,637.8918457
1370,660,0.99530035,1352.206177,610.2299805,11.59300041,-15.21958065,637.3925171
1375,660,0.99447662,1360.110352,610.3878174,11.88275623,-15.20697117,636.9053955
1380,660,0.99526829,1367.850586,610.5557251,12.17251682,-15.1946373,636.4429932
1385,660,0.99516505,1375.547485,610.682312,12.46195889,-15.18368244,635.9873657
1390,660,0.9950965,1383.249634,610.883667,12.75098896,-15.17049694,635.5308838
1395,660,0.99634278,1390.905518,611.0112305,13.03969002,-15.15965557,635.0814209
1400,660,0.99613184,1398.583862,611.128418,13.32794189,-15.14905548,634.6290283
1405,660,0.99610627,1406.31189,611.3070068,13.61560917,-15.13646126,634.1691895
1410,660,0.99636406,1413.862427,611.4777832,13.90343189,-15.12472725,633.7359619
1415,660,0.99572605,1420.768066,611.6311646,14.19298363,-15.11575317,633.3984375
1420,660,0.99317783,1426.229126,611.7711182,14.48711872,-15.11222267,633.2748413
1425,660,0.99498165,1430.556274,611.8479004,14.78501225,-15.11450291,633.3190918
1430,660,0.9903034,1434.220093,611.96875,15.08530331,-15.11779881,633.4616089
1435,660,0.98988008,1437.580322,611.9755859,15.38677597,-15.12552071,633.649292
1440,660,0.99166715,1440.919556,612.2064209,15.68860817,-15.12669659,633.8397217
1445,660,0.98856777,1444.280029,612.2333984,15.99044704,-15.13382435,634.0272217
1450,660,0.98980945,1447.63501,612.2912598,16.29241371,-15.14005089,634.2151489
1455,660,0.99041384,1451.02832,612.4185791,16.59452629,-15.14409065,634.397644
1460,660,0.99060374,1454.439209,612.4300537,16.89665222,-15.15148926,634.5772705
1465,660,0.99246132,1457.766357,612.6726074,17.19945717,-15.15235233,634.7695313
1470,660,0.99222499,1461.113647,612.7756348,17.5022316,-15.15725994,634.9586182
1475,660,0.99247146,1464.522827,612.8656616,17.80493355,-15.1623354,635.1383057
1480,660,0.99165142,1467.918213,612.9227295,18.10776329,-15.16842937,635.3198853
1485,660,0.99232811,1471.265625,613.1114502,18.41113281,-15.17079735,635.5088501
1490,660,0.99225372,1474.572021,613.1206055,18.71472168,-15.17862606,635.7037354
1495,660,0.99240237,1477.962769,613.2141113,19.01817703,-15.18366337,635.8862305
1500,660,0.9908058,1481.313599,613.3970337,19.32199097,-15.18617249,636.0742188
1505,660,0.98993802,1484.602661,613.4909058,19.62625504,-15.19154644,636.2717285
1510,660,0.99110782,1487.833374,613.5009155,19.93091774,-15.19961834,636.4778442
1515,660,0.99100077,1491.150024,613.682312,20.23550606,-15.20229435,636.6710815
1520,660,0.99074966,1494.512695,613.8144531,20.53997803,-15.2062664,636.8574829
1525,660,0.7264753,1494.758789,612.6071777,20.85914421,-15.26119995,637.5132446
1530,660,0.90087622,1501.329468,613.8994751,21.1488781,-15.21921158,637.2159424
1535,660,0.931521,1505.025391,613.9785156,21.45217133,-15.22357178,637.3517456
1540,660,0.92997724,1507.327515,613.6470947,21.76244736,-15.24512291,637.6977539
1545,660,0.94463694,1509.70459,613.7009888,22.07291412,-15.25493717,638.0327759
1550,660,0.95936984,1513.940308,613.9721069,22.37401962,-15.2516489,638.086853
1555,660,0.98641914,1519.740845,614.6571045,22.6670208,-15.2304039,637.9039917
1560,660,0.99745512,1524.73584,614.682312,22.96377754,-15.23170757,637.8424683
1565,660,0.99596059,1529.742676,614.784668,23.26044464,-15.23066235,637.7789917
1570,660,0.99744374,1534.749512,614.8842773,23.55703545,-15.22969246,637.7151489
1575,660,0.99804419,1539.86792,614.928772,23.8529377,-15.22995758,637.6342773
1580,660,0.99834013,1544.912476,615.0944214,24.14919853,-15.22687244,637.56427
1585,660,0.99843454,1550.008911,615.248291,24.44509697,-15.22393799,637.486023
1590,660,0.99828017,1555.066895,615.3643799,24.74109077,-15.22226143,637.4135132
1595,660,0.99843943,1560.123779,615.4580078,25.03702164,-15.22124863,637.3407593
1600,660,0.99846393,1565.162231,615.5532227,25.33302879,-15.22025681,637.270752
1605,660,0.99755919,1570.190918,615.703064,25.62896729,-15.21765518,637.2017822
1610,660,0.99830705,1575.268433,615.8135986,25.92457771,-15.21604729,637.1252441
1615,660,0.99817228,1580.351685,615.9681397,26.22005272,-15.21308994,637.0474243
1620,660,0.99824071,1585.377686,616.1136475,26.51576042,-15.21060276,636.9780273
1625,660,0.99837357,1590.36084,616.2064209,26.81171036,-15.20983791,636.914978
1630,660,0.99814063,1595.42041,616.2874756,27.10705185,-15.20914173,636.8400269
1635,660,0.99839127,1600.454468,616.4302368,27.40254402,-15.20668602,636.7687378
1640,660,0.99819636,1605.476196,616.571106,27.69799042,-15.20432854,636.6989746
1645,660,0.99795437,1610.553467,616.687439,27.99299431,-15.20248222,636.6203613
1650,660,0.99541879,1615.525269,616.8803101,28.2886734,-15.19872952,636.5576782
1655,660,0.99663043,1620.578613,616.9013062,28.58361626,-15.19981194,636.4824829
1660,660,0.99668443,1625.571289,616.9649048,28.87892342,-15.19983292,636.4158936
1665,660,0.99678695,1630.615479,617.156189,29.17383194,-15.19583797,636.3413696
1670,660,0.99841553,1635.676636,617.3189087,29.46854401,-15.19263744,636.2640381
1675,660,0.99822706,1640.670898,617.3838501,29.7636528,-15.1925869,636.1966553
1680,660,0.99790531,1645.682373,617.4763794,30.05852127,-15.19164944,636.1263428
1685,660,0.99751753,1650.717163,617.6699219,30.35326385,-15.18759918,636.0523682
1690,660,0.99756956,1655.74585,617.7057495,30.64776039,-15.1882658,635.9787598
1695,660,0.99758667,1660.726929,617.8502808,30.94265366,-15.18585873,635.9122925
1700,660,0.99825531,1665.746826,618.1372681,31.23727798,-15.17903614,635.8395996
1705,660,0.99788177,1670.783691,618.2042847,31.53155136,-15.17872906,635.7640381
1710,660,0.99797016,1675.803223,618.1809082,31.82577324,-15.18117619,635.690918
1715,660,0.99817002,1680.774292,618.3514404,32.12043762,-15.17798901,635.6248169
1720,660,0.99788755,1685.820313,618.4586792,32.41444397,-15.17642784,635.5473023
1725,660,0.99795812,1690.809448,618.5543213,32.70877457,-15.17540836,635.4779663
1730,660,0.9982388,1695.80127,618.6654663,33.0029335,-15.17389107,635.4077148
1735,660,0.9979353,1700.753052,618.7645874,33.29743195,-15.1728878,635.343689
1740,660,0.99777526,1705.791992,618.9210815,33.59111786,-15.16983891,635.2659912
1745,660,0.99400842,1710.870117,619.1098023,33.88450623,-15.16568279,635.1821899
1750,660,0.93041307,1716.156616,619.3607788,34.17604065,-15.15891171,635.0665283
1755,660,0.64714336,1722.13916,617.0839233,34.46009064,-15.22524166,634.8444214
1760,660,0.65671992,1730.908203,619.7336426,34.72418594,-15.13430214,634.2023926
1765,660,0.98135108,1756.423462,620.0474854,34.8470459,-15.05389881,631.0432739
1770,660,0.98889947,1764.509521,619.9240723,35.11291885,-15.0483942,630.5082398
1775,660,0.99212474,1771.986694,620.0800781,35.38353729,-15.03672218,630.0643311
1780,660,0.99346715,1779.024048,620.2554321,35.65745544,-15.02602673,629.6861572
1785,660,0.99524188,1785.725586,620.4047241,35.93390274,-15.0172863,629.3581543
1790,660,0.99595726,1792.324951,620.5112305,36.21089172,-15.01017761,629.0452271
1795,660,0.99637991,1798.62207,620.7250977,36.49022675,-15.00092888,628.7772217
1800,660,0.99557495,1804.681274,620.7755737,36.77127457,-14.99736691,628.5444946
1805,660,0.99607658,1810.412354,620.9022827,37.0549736,-14.99268532,628.3602295
1810,660,0.99659091,1816.107544,620.9719238,37.338871,-14.98981857,628.1813965
1815,660,0.9972735,1821.685181,621.2086182,37.62372208,-14.98240948,628.0197754
1820,660,0.99741179,1827.180176,621.2962036,37.90894699,-14.97968769,627.869812
1825,660,0.99766278,1832.526245,621.3566284,38.19548416,-14.97831154,627.7424316
1830,660,0.99742454,1837.747314,621.5163574,38.48302841,-14.97441006,627.6328735
1835,660,0.99731576,1842.859375,621.6340942,38.77140427,-14.97211933,627.5393677
1840,660,0.99714237,1847.886475,621.7664185,39.06048203,-14.96969604,627.4581909
1845,660,0.99697477,1852.746826,621.9005127,39.35099792,-14.96780014,627.4016113
1850,660,0.99686474,1857.610962,622.0188599,39.64145279,-14.9663353,627.3441773
1855,660,0.99657273,1862.352661,622.1868897,39.93296051,-14.96383476,627.3046875
1860,660,0.99673265,1866.994385,622.2055054,40.22536469,-14.9661026,627.2799072
1865,660,0.99681878,1871.339111,622.3237305,40.52058029,-14.96645546,627.2990723
1870,660,0.99659753,1875.738159,622.3927612,40.81528473,-14.96806908,627.3098755
1875,660,0.99642301,1879.831543,622.6556397,41.11299896,-14.96499252,627.3657837
1880,660,0.99488944,1884.141724,622.7609253,41.40857697,-14.96582413,627.3892822
1885,660,0.9966023,1888.424927,622.895813,41.70450211,-14.96587467,627.4168091
1890,660,0.9959147,1892.505371,622.9111939,42.00229263,-14.97016907,627.473999
1895,660,0.995956,1896.452148,622.9492188,42.30158234,-14.97427464,627.5513306
1900,660,0.99441135,1900.230469,623.1210938,42.60258102,-14.97496319,627.6530151
1905,660,0.99103618,1903.842529,623.2352295,42.90547562,-14.97797489,627.7800293
1910,660,0.98969877,1907.370361,623.3931885,43.20927811,-14.97995472,627.9190674
1915,660,0.9905349,1910.764282,623.6868897,43.51465988,-14.97837067,628.078064
1920,660,0.9513185,1914.027832,623.475647,43.82135391,-14.99228191,628.2565918
1925,660,0.33697325,1987.531738,623.4325562,43.40111542,-14.75696754,618.0819702
1930,660,0.98667526,1920.244141,623.7711792,44.4387207,-14.9998045,628.65979
1935,660,0.62379277,1879.367065,623.5447998,45.22161102,-15.17194271,635.5238648
1940,660,0.71045423,1913.433105,621.8300171,45.19587326,-15.12050438,631.0236206
1945,660,0.60591471,1906.324219,617.5651856,45.61465454,-15.29338646,632.7722168
1950,660,0.3615346,1912.563599,620.1734619,45.89336777,-15.21212864,632.5027466
1955,660,0.61241555,1918.913696,622.2740479,46.17019653,-15.1457262,632.2155151
1960,660,0.66719288,1924.460083,619.2867432,46.45207596,-15.23483086,632.0482178
1965,660,0.93374288,1930.402344,622.420105,46.73369217,-15.13891983,631.8231201
1970,660,0.96958905,1935.209229,624.4094238,47.02697754,-15.08138657,631.769043
1975,660,0.99351281,1938.392456,624.5046997,47.33738708,-15.0864687,631.9603272
1980,660,0.99698085,1943.171997,624.4851685,47.62958527,-15.0892725,631.9093018
420,665,0.99852526,317.0264587,590.9683228,-46.42610168,-15.34889507,654.9971924
425,665,0.99860859,322.6102295,591.1330566,-46.1131134,-15.34589767,654.9119263
430,665,0.99839157,328.1451416,591.236084,-45.80073547,-15.34486771,654.8337402
435,665,0.99823546,333.7021179,591.362854,-45.48814774,-15.34305859,654.7518921
440,665,0.9982211,339.1820374,591.472229,-45.17644501,-15.34201908,654.6813965
445,665,0.9982574,344.702301,591.6549072,-44.8643074,-15.33868313,654.6046753
450,665,0.99822187,350.2092285,591.8447876,-44.55239105,-15.33516788,654.52948
455,665,0.9981643,355.7146606,591.9437866,-44.24055862,-15.33432007,654.4542236
460,665,0.99798632,361.282898,592.055603,-43.92812729,-15.33286762,654.3690796
465,665,0.99761021,366.8262329,592.2300415,-43.61595917,-15.32965851,654.2876587
470,665,0.99715757,372.3005066,592.3707275,-43.30460358,-15.32766724,654.2161865
475,665,0.99758649,377.8083191,592.4614868,-42.99294281,-15.32702351,654.1394043
480,665,0.99699366,383.3818665,592.6038818,-42.68067169,-15.3246212,654.0523682
485,665,0.9976666,388.9005432,592.7354736,-42.36901855,-15.32271576,653.9732056
490,665,0.9978196,394.3821411,592.8607178,-42.05776215,-15.32112598,653.8995972
495,665,0.99825656,399.9225159,592.9787598,-41.74601364,-15.31952,653.8164673
500,665,0.99866015,405.4570923,593.1506348,-41.43429947,-15.31636524,653.7342529
505,665,0.99856502,410.9160156,593.2511597,-41.12346649,-15.31554604,653.6628418
510,665,0.99821532,416.3536682,593.3573608,-40.81284332,-15.31462765,653.5944824
515,665,0.99757504,421.9403381,593.5010376,-40.50085068,-15.3120842,653.503418
520,665,0.9961369,427.5470276,593.602417,-40.18875504,-15.310709,653.4089966
525,665,0.99687743,432.8243713,593.6793823,-39.87977982,-15.31117535,653.3637085
530,665,0.99803632,438.3867493,593.8765259,-39.56814575,-15.30712414,653.2755127
535,665,0.99826145,443.8992615,594.0059815,-39.25709534,-15.30521679,653.1941528
540,665,0.99827576,449.3974609,594.1376953,-38.9461937,-15.30329323,653.1149292
545,665,0.99827719,454.9124756,594.2698975,-38.63525009,-15.3012867,653.0327148
550,665,0.99801832,460.3560791,594.3851929,-38.32490921,-15.30001926,652.9612427
555,665,0.99764299,465.829895,594.505127,-38.01443863,-15.29849243,652.8845825
560,665,0.9975118,471.31604,594.7119751,-37.70381927,-15.29436588,652.8060303
565,665,0.99802923,476.7924194,594.8091431,-37.39345551,-15.2934761,652.7282105
570,665,0.99843812,482.2713623,594.9417725,-37.0830574,-15.29154873,652.6501465
575,665,0.99869901,487.7373047,595.0887451,-36.77281189,-15.28922749,652.5736694
580,665,0.99839473,493.159668,595.2363892,-36.46299362,-15.28702354,652.5032349
585,665,0.997697,498.701355,595.3271484,-36.15225983,-15.28607464,652.414856
590,665,0.99796885,504.0728455,595.4796143,-35.84300232,-15.28388691,652.3513794
595,665,0.99816108,509.5690308,595.6159668,-35.53273392,-15.28173637,652.269043
600,665,0.99821824,515.0585938,595.741333,-35.22260666,-15.27991962,652.1873779
605,665,0.99817872,520.5830078,595.8619995,-34.91223907,-15.27811718,652.1002197
610,665,0.99813205,526.0526123,595.9683228,-34.60235977,-15.27691936,652.0211182
615,665,0.99821854,531.579834,596.140625,-34.292099,-15.27357197,651.9329224
620,665,0.99832016,536.9556885,596.2617798,-33.98311996,-15.27223682,651.8671265
625,665,0.99835664,542.4036865,596.3390503,-33.67359543,-15.27194118,651.7903442
630,665,0.99790061,547.8271484,596.4273682,-33.36437225,-15.2713995,651.7166748
635,665,0.99793231,553.2893066,596.6178589,-33.05481339,-15.26770306,651.637085
640,665,0.99782753,558.7449951,596.8078003,-32.74536514,-15.26403999,651.5582275
645,665,0.99736381,564.1517334,596.9264526,-32.43638992,-15.26263618,651.4863281
650,665,0.99758059,569.5533447,597.0723877,-32.12748337,-15.26044083,651.414978
655,665,0.99740779,575.0439453,597.1625977,-31.81801033,-15.25956059,651.329834
660,665,0.9975965,580.5133057,597.279541,-31.50872231,-15.25796413,651.2476807
665,665,0.99796617,585.9575195,597.3929443,-31.1996994,-15.2565527,651.1690064
670,665,0.99781126,591.3881226,597.4896851,-30.89081955,-15.25566864,651.0921631
675,665,0.99763197,596.7833862,597.5985107,-30.58226967,-15.2545414,651.0201416
680,665,0.99631083,602.2382813,597.7211304,-30.27332687,-15.25279427,650.9389648
685,665,0.99711728,607.7078247,597.8833008,-29.96434021,-15.24982166,650.8551636
690,665,0.99774003,613.09552,598.0321655,-29.65596008,-15.24751472,650.7835693
695,665,0.99792284,618.5297241,598.1729126,-29.34733582,-15.24528027,650.7045898
700,665,0.99812323,623.9712524,598.307312,-29.03874016,-15.24319744,650.6241455
705,665,0.99800128,629.3881226,598.4033203,-28.73036957,-15.24232674,650.5473023
710,665,0.99776226,634.8151245,598.555542,-28.42197609,-15.23975182,650.4683838
715,665,0.99730039,640.1890869,598.7081299,-28.1139698,-15.23733521,650.3972778
720,665,0.9970926,645.5663452,598.8415527,-27.80601883,-15.23547459,650.3253784
725,665,0.99720567,650.9721069,598.9806519,-27.49791527,-15.23333836,650.2490845
730,665,0.99587846,656.3679199,599.020752,-27.19000816,-15.23413181,650.173645
735,665,0.99524868,661.6959229,599.2167969,-26.88248634,-15.23057175,650.1083984
740,665,0.99514818,667.0869751,599.333252,-26.57466507,-15.22912788,650.0332031
745,665,0.99528301,672.5234985,599.512207,-26.2666111,-15.22566795,649.9508057
750,665,0.99643207,678.039917,599.6220703,-25.95818901,-15.22396278,649.8561401
755,665,0.99607944,683.276062,599.7249146,-25.65147972,-15.22342968,649.8034058
760,665,0.99580616,688.7483521,599.8849487,-25.34339714,-15.22037983,649.7149048
765,665,0.99695784,694.1547852,600.0567017,-25.03578568,-15.21720219,649.6359253
770,665,0.99669164,699.5789185,600.1848145,-24.72811317,-15.21525383,649.5541992
775,665,0.99669015,704.8939209,600.2312012,-24.42118645,-15.21607494,649.4882813
780,665,0.99621534,710.5975342,600.3059082,-24.1121273,-15.21470451,649.3636475
